,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
0,21600001,2747,1610612739,10,2016102505,3835,5,missed,3,7110,1477440000000.0,0,25.8,0.72,2546,3706,6.47,3,0,1,0,-1
1,21600001,101112,1610612739,1,2016102505,3934,5,missed,2,7080,1477440000000.0,0,21.73,0.64,203124,5083,5.06,3,0,1,0,-1
2,21600001,203200,1610612752,5,2016102505,5142,18,missed,4,7040,1477450000000.0,8,23.47,6.29,2399,3601,5.56,2,0,1,0,-1
3,21600001,201565,1610612752,1,2016102505,4387,18,made,1,7030,1477440000000.0,2,0.76,2.52,201567,4391,0.9,2,1,1,2,-1
4,21600001,101112,1610612739,5,2016102505,3934,5,missed,4,6930,1477450000000.0,0,23.78,0.72,203200,5142,9.43,3,0,1,0,-1
5,21600001,203200,1610612752,1,2016102505,5142,18,missed,2,6930,1477440000000.0,2,19.07,1.56,2399,3601,2.99,2,0,1,0,-1
6,21600001,2546,1610612752,11,2016102505,3706,18,missed,3,6930,1477440000000.0,4,13.04,3.64,201567,4391,3.8,2,0,1,0,-1
7,21600001,201567,1610612739,1,2016102505,4391,5,missed,1,6900,1477440000000.0,1,5.54,1.32,2546,3706,2.25,2,0,1,0,-1
8,21600001,202681,1610612739,8,2016102505,4840,5,missed,2,6870,1477440000000.0,5,1.19,4.04,203200,5142,1.55,2,0,1,0,-1
9,21600001,201565,1610612752,15,2016102505,4387,18,missed,4,6830,1477450000000.0,8,9.14,7.36,202732,4935,2.48,2,0,1,0,-1
10,21600001,202681,1610612739,9,2016102505,4840,5,missed,2,6820,1477440000000.0,0,23.89,1.13,1626195,5495,12.32,3,0,1,0,-1
11,21600001,1627851,1610612752,1,2016102505,5694,18,made,4,6790,1477450000000.0,2,5.83,1.98,2544,3704,1.8,2,1,1,2,-1
12,21600001,2546,1610612752,1,2016102505,3706,18,missed,1,6780,1477440000000.0,2,20.42,2.0,201567,4391,4.39,2,0,1,0,-1
13,21600001,204001,1610612752,1,2016102505,5464,18,made,1,6760,1477440000000.0,0,1.09,0.04,202684,4884,2.23,2,1,1,2,-1
14,21600001,202681,1610612739,13,2016102505,4840,5,missed,3,6720,1477440000000.0,1,13.25,7.48,201149,4287,6.72,2,0,1,0,-1
15,21600001,201567,1610612739,11,2016102505,4391,5,made,3,6700,1477440000000.0,0,0.55,0.36,201149,4287,2.15,2,1,1,2,-1
16,21600001,2544,1610612739,1,2016102505,3704,5,made,1,6660,1477440000000.0,0,8.8,0.04,204001,5464,2.29,2,1,1,2,-1
17,21600001,2544,1610612739,6,2016102505,3704,5,made,2,6570,1477440000000.0,0,3.08,0.52,201943,4615,3.03,2,1,1,2,-1
18,21600001,202732,1610612739,1,2016102505,4935,5,made,4,6560,1477450000000.0,0,0.35,0.6,1627851,5694,8.07,2,1,1,2,-1
19,21600001,202681,1610612739,1,2016102505,4840,5,missed,1,6490,1477440000000.0,10,25.31,9.08,201565,4387,4.26,3,0,1,0,-1
20,21600001,2544,1610612739,7,2016102505,3704,5,missed,2,6440,1477440000000.0,3,4.63,2.44,1626195,5495,2.19,2,0,1,0,-1
21,21600001,101112,1610612739,2,2016102505,3934,5,missed,2,6420,1477440000000.0,0,1.85,0.04,203124,5083,1.99,2,0,1,0,-1
22,21600001,201584,1610612752,1,2016102505,4484,18,missed,1,6390,1477440000000.0,1,21.2,1.76,2747,3835,4.29,2,0,1,0,-1
23,21600001,201565,1610612752,11,2016102505,4387,18,missed,3,6370,1477440000000.0,11,17.33,9.95,201567,4391,4.06,2,0,1,0,-1
24,21600001,201565,1610612752,16,2016102505,4387,18,missed,4,6370,1477450000000.0,3,20.63,2.88,202732,4935,4.57,2,0,1,0,-1
25,21600001,1627851,1610612752,2,2016102505,5694,18,made,4,6290,1477450000000.0,0,25.06,1.16,2210,3523,12.1,3,1,1,3,-1
26,21600001,202498,1610612752,3,2016102505,4966,18,missed,2,6260,1477440000000.0,0,23.64,0.8,2210,3523,4.52,2,0,1,0,263220
27,21600001,201567,1610612739,2,2016102505,4391,5,missed,1,6240,1477440000000.0,0,24.85,0.96,204001,5464,6.49,3,0,1,0,-1
28,21600001,201567,1610612739,12,2016102505,4391,5,missed,3,6200,1477440000000.0,0,25.31,0.88,204001,5464,5.91,3,0,1,0,-1
29,21600001,101112,1610612739,3,2016102505,3934,5,missed,2,6150,1477440000000.0,0,24.35,0.68,1626195,5495,10.91,3,0,1,0,-1
30,21600001,1626195,1610612752,1,2016102505,5495,18,made,2,6060,1477440000000.0,1,1.1,1.6,101112,3934,5.2,2,1,1,2,-1
31,21600001,2747,1610612739,1,2016102505,3835,5,made,1,6030,1477440000000.0,0,0.3,0.76,204001,5464,4.41,2,1,1,2,-1
32,21600001,204001,1610612752,8,2016102505,5464,18,missed,3,6020,1477440000000.0,0,11.6,0.56,201567,4391,6.75,2,0,1,0,478196
33,21600001,204001,1610612752,9,2016102505,5464,18,made,3,5970,1477440000000.0,0,8.94,0.04,201567,4391,2.48,2,1,1,2,-1
34,21600001,204001,1610612752,2,2016102505,5464,18,missed,1,5900,1477440000000.0,0,15.8,0.84,201567,4391,4.44,2,0,1,0,-1
35,21600001,2210,1610612739,3,2016102505,3523,5,made,2,5890,1477440000000.0,0,2.42,0.76,201943,4615,4.5,2,1,1,2,-1
36,21600001,202681,1610612739,14,2016102505,4840,5,made,3,5780,1477440000000.0,0,25.11,0.84,204001,5464,7.22,3,1,1,3,-1
37,21600001,101112,1610612739,6,2016102505,3934,5,made,4,5770,1477450000000.0,0,27.32,0.32,201149,4287,5.82,3,1,1,3,-1
38,21600001,201567,1610612739,3,2016102505,4391,5,missed,1,5750,1477440000000.0,0,20.74,0.64,204001,5464,5.39,2,0,1,0,-1
39,21600001,2544,1610612739,2,2016102505,3704,5,missed,1,5700,1477440000000.0,0,24.83,1.12,201565,4387,10.25,3,0,1,0,-1
40,21600001,2546,1610612752,12,2016102505,3706,18,made,3,5650,1477440000000.0,1,21.07,1.8,201567,4391,3.7,2,1,1,2,-1
41,21600001,1627851,1610612752,3,2016102505,5694,18,missed,4,5640,1477450000000.0,0,26.71,0.68,2399,3601,5.25,3,0,1,0,-1
42,21600001,201565,1610612752,2,2016102505,4387,18,missed,1,5620,1477440000000.0,0,10.42,0.64,2544,3704,6.25,2,0,1,0,263220
43,21600001,2399,1610612739,1,2016102505,3601,5,missed,2,5560,1477440000000.0,0,23.85,0.68,203200,5142,4.61,3,0,1,0,-1
44,21600001,2544,1610612739,14,2016102505,3704,5,made,4,5530,1477450000000.0,4,9.2,5.08,201565,4387,3.01,2,1,1,2,-1
45,21600001,201584,1610612752,2,2016102505,4484,18,missed,1,5510,1477440000000.0,0,24.02,0.76,2544,3704,7.68,3,0,1,0,-1
46,21600001,2546,1610612752,2,2016102505,3706,18,missed,1,5490,1477440000000.0,0,2.47,0.08,2747,3835,2.28,2,0,1,0,-1
47,21600001,2544,1610612739,12,2016102505,3704,5,made,3,5480,1477440000000.0,1,4.02,1.16,2546,3706,2.91,2,1,1,2,-1
48,21600001,201565,1610612752,4,2016102505,4387,18,made,2,5440,1477440000000.0,7,16.56,6.76,101112,3934,8.37,2,1,1,2,253997
49,21600001,203200,1610612752,6,2016102505,5142,18,missed,4,5430,1477450000000.0,0,23.09,0.77,2399,3601,4.87,3,0,1,0,-1
50,21600001,202684,1610612739,1,2016102505,4884,5,missed,1,5390,1477440000000.0,0,6.38,2.2,204001,5464,2.02,2,0,1,0,-1
51,21600001,203200,1610612752,7,2016102505,5142,18,missed,4,5360,1477450000000.0,1,1.5,2.33,101112,3934,0.48,2,0,1,0,-1
52,21600001,202681,1610612739,10,2016102505,4840,5,missed,2,5320,1477440000000.0,8,13.24,7.4,201565,4387,2.48,2,0,1,0,-1
53,21600001,2546,1610612752,3,2016102505,3706,18,made,1,5300,1477440000000.0,8,19.26,8.24,201567,4391,4.47,2,1,1,2,-1
54,21600001,2544,1610612739,13,2016102505,3704,5,made,3,5280,1477440000000.0,0,4.03,0.96,2546,3706,5.16,2,1,1,2,-1
55,21600001,2544,1610612739,8,2016102505,3704,5,made,2,5180,1477440000000.0,2,4.41,2.56,203124,5083,6.26,2,1,1,2,-1
56,21600001,2210,1610612739,5,2016102505,3523,5,made,4,5170,1477450000000.0,0,19.59,0.88,204001,5464,5.31,3,1,1,3,-1
57,21600001,2546,1610612752,13,2016102505,3706,18,missed,3,5090,1477440000000.0,7,13.54,9.72,202684,4884,2.87,2,0,1,0,-1
58,21600001,201565,1610612752,17,2016102505,4387,18,made,4,5030,1477450000000.0,10,22.32,9.32,101112,3934,5.17,3,1,1,3,-1
59,21600001,2544,1610612739,3,2016102505,3704,5,missed,1,4980,1477440000000.0,0,25.06,1.07,201565,4387,12.71,3,0,1,0,-1
60,21600001,201565,1610612752,3,2016102505,4387,18,missed,1,4900,1477440000000.0,1,3.44,1.88,201567,4391,1.52,2,0,1,0,-1
61,21600001,201567,1610612739,13,2016102505,4391,5,made,3,4870,1477440000000.0,1,22.62,1.88,204001,5464,4.88,3,1,1,3,-1
62,21600001,202681,1610612739,2,2016102505,4840,5,missed,1,4840,1477440000000.0,5,3.2,4.04,2546,3706,0.49,2,0,1,0,-1
63,21600001,204001,1610612752,4,2016102505,5464,18,missed,2,4800,1477440000000.0,0,17.61,0.56,2210,3523,2.98,2,0,1,0,-1
64,21600001,2747,1610612739,2,2016102505,3835,5,made,1,4800,1477440000000.0,0,21.63,0.56,201584,4484,1.29,3,1,1,3,-1
65,21600001,2210,1610612739,6,2016102505,3523,5,missed,4,4800,1477450000000.0,1,2.12,2.88,201565,4387,1.08,2,0,1,0,-1
66,21600001,201943,1610612752,5,2016102505,4615,18,missed,4,4750,1477450000000.0,2,24.06,2.56,2399,3601,5.1,3,0,1,0,-1
67,21600001,201565,1610612752,12,2016102505,4387,18,missed,3,4740,1477440000000.0,11,5.93,9.56,201567,4391,1.35,2,0,1,0,-1
68,21600001,2546,1610612752,8,2016102505,3706,18,missed,2,4590,1477440000000.0,2,10.4,2.6,202697,4898,2.11,2,0,1,0,-1
69,21600001,2747,1610612739,11,2016102505,3835,5,missed,3,4590,1477440000000.0,4,8.77,5.96,201584,4484,1.49,2,0,1,0,-1
70,21600001,2546,1610612752,17,2016102505,3706,18,missed,4,4580,1477450000000.0,0,30.22,2.68,202684,4884,5.87,3,0,1,0,-1
71,21600001,2747,1610612739,3,2016102505,3835,5,missed,1,4560,1477440000000.0,6,24.88,6.04,2546,3706,4.86,3,0,1,0,-1
72,21600001,2544,1610612739,9,2016102505,3704,5,made,2,4540,1477440000000.0,0,1.96,0.8,204001,5464,3.99,2,1,1,2,-1
73,21600001,201584,1610612752,4,2016102505,4484,18,missed,3,4390,1477440000000.0,2,6.62,3.23,201567,4391,2.27,2,0,1,0,-1
74,21600001,2546,1610612752,4,2016102505,3706,18,made,1,4360,1477440000000.0,0,22.31,0.84,202681,4840,3.13,3,1,1,3,-1
75,21600001,204001,1610612752,12,2016102505,5464,18,missed,4,4340,1477450000000.0,4,12.65,3.48,201567,4391,3.62,2,0,1,0,-1
76,21600001,201565,1610612752,5,2016102505,4387,18,made,2,4320,1477440000000.0,2,6.1,3.52,202684,4884,4.01,2,1,1,2,-1
77,21600001,2747,1610612739,4,2016102505,3835,5,missed,1,4150,1477440000000.0,0,24.71,1.0,201584,4484,4.35,3,0,1,0,-1
78,21600001,201584,1610612752,5,2016102505,4484,18,missed,3,4130,1477440000000.0,1,6.3,1.96,2544,3704,0.81,2,0,1,0,-1
79,21600001,2747,1610612739,6,2016102505,3835,5,made,2,4130,1477440000000.0,0,25.54,0.76,203200,5142,5.77,3,1,1,3,-1
80,21600001,2546,1610612752,18,2016102505,3706,18,missed,4,4110,1477450000000.0,4,24.65,5.12,2544,3704,6.2,3,0,1,0,-1
81,21600001,201567,1610612739,4,2016102505,4391,5,made,1,4080,1477440000000.0,2,3.31,2.36,204001,5464,2.46,2,1,1,2,214152
82,21600001,201567,1610612739,14,2016102505,4391,5,missed,3,4000,1477440000000.0,0,17.4,1.04,201565,4387,12.45,2,0,1,0,-1
83,21600001,2546,1610612752,9,2016102505,3706,18,made,2,3950,1477440000000.0,2,13.53,6.84,2544,3704,3.52,2,1,1,2,-1
84,21600001,201149,1610612752,1,2016102505,4287,18,missed,1,3880,1477440000000.0,3,7.46,3.52,201567,4391,1.8,2,0,1,0,-1
85,21600001,201943,1610612752,6,2016102505,4615,18,made,4,3860,1477450000000.0,4,13.82,4.24,202684,4884,4.09,2,1,1,2,-1
86,21600001,202681,1610612739,3,2016102505,4840,5,made,1,3760,1477440000000.0,2,17.68,2.44,2546,3706,4.93,2,1,1,2,-1
87,21600001,201565,1610612752,6,2016102505,4387,18,made,2,3730,1477440000000.0,3,2.33,3.49,202681,4840,3.59,2,1,1,2,214152
88,21600001,202681,1610612739,15,2016102505,4840,5,made,3,3690,1477440000000.0,2,2.8,2.84,202498,4966,3.64,2,1,1,2,-1
89,21600001,2210,1610612739,7,2016102505,3523,5,made,4,3610,1477450000000.0,2,24.01,2.53,1627758,5704,3.62,3,1,1,3,-1
90,21600001,2544,1610612739,4,2016102505,3704,5,made,1,3600,1477440000000.0,2,4.33,2.21,201584,4484,2.31,2,1,1,2,-1
91,21600001,204001,1610612752,13,2016102505,5464,18,missed,4,3510,1477450000000.0,0,25.79,0.68,201567,4391,5.31,3,0,1,0,-1
92,21600001,204001,1610612752,5,2016102505,5464,18,made,2,3500,1477440000000.0,0,25.68,0.64,202684,4884,5.06,3,1,1,3,-1
93,21600001,202681,1610612739,16,2016102505,4840,5,made,3,3470,1477440000000.0,0,22.65,0.64,201565,4387,3.14,3,1,1,3,395365
94,21600001,2546,1610612752,5,2016102505,3706,18,made,1,3420,1477440000000.0,0,23.33,2.64,2544,3704,4.34,2,1,1,2,-1
95,21600001,201567,1610612739,15,2016102505,4391,5,made,4,3350,1477450000000.0,2,2.59,4.0,203124,5083,2.21,2,1,1,2,-1
96,21600001,202681,1610612739,4,2016102505,4840,5,missed,1,3260,1477440000000.0,13,6.99,10.97,201565,4387,0.07,2,0,1,0,-1
97,21600001,201943,1610612752,7,2016102505,4615,18,missed,4,3250,1477450000000.0,3,18.44,2.52,202732,4935,4.73,2,0,1,0,-1
98,21600001,2747,1610612739,12,2016102505,3835,5,missed,3,3240,1477440000000.0,0,26.3,1.12,202498,4966,10.02,3,0,1,0,-1
99,21600001,2747,1610612739,7,2016102505,3835,5,missed,2,3210,1477440000000.0,16,21.22,10.88,203200,5142,3.27,2,0,1,0,-1
100,21600001,2747,1610612739,5,2016102505,3835,5,missed,1,3190,1477440000000.0,4,21.19,2.93,201584,4484,2.1,2,0,1,0,-1
101,21600001,201565,1610612752,13,2016102505,4387,18,missed,3,3150,1477440000000.0,5,10.51,4.68,202681,4840,2.94,2,0,1,0,-1
102,21600001,203200,1610612752,2,2016102505,5142,18,made,2,3150,1477440000000.0,0,22.7,0.8,2747,3835,7.59,3,1,1,3,-1
103,21600001,2592,1610612739,1,2016102505,3752,5,made,4,3100,1477450000000.0,0,24.04,0.8,203124,5083,6.65,3,1,1,3,-1
104,21600001,204001,1610612752,3,2016102505,5464,18,missed,1,3080,1477440000000.0,3,2.6,2.97,2544,3704,2.3,2,0,1,0,-1
105,21600001,202681,1610612739,5,2016102505,4840,5,missed,1,3020,1477440000000.0,1,0.79,1.65,201584,4484,2.51,2,0,1,0,-1
106,21600001,2747,1610612739,13,2016102505,3835,5,missed,3,3010,1477440000000.0,3,4.83,2.52,203200,5142,0.26,2,0,1,0,-1
107,21600001,202681,1610612739,11,2016102505,4840,5,made,2,2990,1477440000000.0,13,2.75,10.68,201149,4287,2.42,2,1,1,2,-1
108,21600001,101112,1610612739,4,2016102505,3934,5,made,3,2950,1477440000000.0,0,24.76,0.8,204001,5464,7.45,3,1,1,3,-1
109,21600001,1627758,1610612752,1,2016102505,5704,18,made,4,2920,1477450000000.0,1,9.27,2.24,203895,5370,2.84,2,1,1,2,214152
110,21600001,203200,1610612752,3,2016102505,5142,18,made,2,2870,1477440000000.0,0,23.21,0.8,202681,4840,5.09,3,1,1,3,-1
111,21600001,2546,1610612752,14,2016102505,3706,18,made,3,2780,1477440000000.0,3,12.96,6.2,2210,3523,1.92,2,1,1,2,-1
112,21600001,201943,1610612752,1,2016102505,4615,18,missed,1,2780,1477440000000.0,13,22.14,11.88,202684,4884,4.55,2,0,1,0,-1
113,21600001,203895,1610612739,1,2016102505,5370,5,made,4,2730,1477450000000.0,2,11.22,1.88,1627758,5704,3.45,2,1,1,2,-1
114,21600001,201567,1610612739,9,2016102505,4391,5,missed,2,2720,1477440000000.0,0,24.67,0.8,204001,5464,7.13,3,0,1,0,-1
115,21600001,1627851,1610612752,4,2016102505,5694,18,made,4,2640,1477450000000.0,2,9.22,2.08,2399,3601,2.74,2,1,1,2,-1
116,21600001,201567,1610612739,10,2016102505,4391,5,missed,2,2630,1477440000000.0,1,22.75,1.6,203200,5142,12.22,3,0,1,0,-1
117,21600001,202681,1610612739,6,2016102505,4840,5,made,1,2600,1477440000000.0,3,4.67,4.48,201943,4615,1.1,2,1,1,2,478196
118,21600001,201565,1610612752,7,2016102505,4387,18,made,2,2560,1477440000000.0,4,4.65,3.84,202681,4840,3.67,2,1,1,2,-1
119,21600001,202681,1610612739,17,2016102505,4840,5,made,3,2500,1477440000000.0,1,23.4,2.76,204001,5464,4.39,3,1,1,3,-1
120,21600001,2546,1610612752,6,2016102505,3706,18,made,1,2470,1477440000000.0,0,0.43,0.72,2210,3523,0.05,2,1,1,2,-1
121,21600001,202681,1610612739,12,2016102505,4840,5,made,2,2430,1477440000000.0,10,21.98,9.44,203200,5142,2.16,3,1,1,3,-1
122,21600001,203895,1610612739,2,2016102505,5370,5,missed,4,2420,1477450000000.0,5,3.25,5.32,1626195,5495,2.11,2,0,1,0,-1
123,21600001,201565,1610612752,14,2016102505,4387,18,missed,3,2390,1477440000000.0,7,2.78,6.56,2544,3704,3.21,2,0,1,0,-1
124,21600001,1627758,1610612752,2,2016102505,5704,18,missed,4,2320,1477450000000.0,7,7.88,7.8,2365,3598,3.72,2,0,1,0,-1
125,21600001,203124,1610612752,2,2016102505,5083,18,made,4,2310,1477450000000.0,0,1.75,0.04,203895,5370,1.38,2,1,1,2,-1
126,21600001,202681,1610612739,7,2016102505,4840,5,missed,1,2310,1477440000000.0,12,4.33,11.0,203124,5083,0.83,2,0,1,0,-1
127,21600001,202681,1610612739,18,2016102505,4840,5,made,3,2300,1477440000000.0,1,20.59,2.08,204001,5464,5.45,2,1,1,2,-1
128,21600001,2210,1610612739,1,2016102505,3523,5,missed,1,2250,1477440000000.0,0,24.56,0.92,202498,4966,6.31,3,0,1,0,-1
129,21600001,201565,1610612752,8,2016102505,4387,18,missed,2,2240,1477440000000.0,0,22.4,2.34,2747,3835,4.8,3,0,1,0,-1
130,21600001,2544,1610612739,5,2016102505,3704,5,made,1,2230,1477440000000.0,0,2.27,0.04,203124,5083,3.81,2,1,1,2,-1
131,21600001,202732,1610612739,2,2016102505,4935,5,missed,4,2160,1477450000000.0,8,11.82,7.84,203124,5083,8.12,2,0,1,0,-1
132,21600001,202498,1610612752,4,2016102505,4966,18,made,3,2150,1477440000000.0,2,8.45,2.55,2747,3835,2.36,2,1,1,2,-1
133,21600001,2747,1610612739,8,2016102505,3835,5,missed,2,2130,1477440000000.0,0,23.14,0.88,2546,3706,10.3,3,0,1,0,-1
134,21600001,1626195,1610612752,2,2016102505,5495,18,made,4,2090,1477450000000.0,0,3.68,1.2,2592,3752,1.97,2,1,1,2,-1
135,21600001,202697,1610612739,2,2016102505,4898,5,missed,2,2000,1477440000000.0,9,18.2,6.32,201565,4387,2.28,2,0,1,0,-1
136,21600001,2546,1610612752,7,2016102505,3706,18,made,1,2000,1477440000000.0,1,16.98,3.44,2210,3523,3.94,2,1,1,2,-1
137,21600001,202681,1610612739,19,2016102505,4840,5,missed,3,1980,1477440000000.0,15,27.63,13.88,204001,5464,5.55,3,0,1,0,-1
138,21600001,2210,1610612739,4,2016102505,3523,5,made,2,1910,1477440000000.0,1,3.85,1.52,203200,5142,3.02,2,1,1,2,-1
139,21600001,202697,1610612739,1,2016102505,4898,5,missed,1,1870,1477440000000.0,0,22.94,0.8,201584,4484,5.79,3,0,1,0,-1
140,21600001,2546,1610612752,15,2016102505,3706,18,missed,3,1850,1477440000000.0,13,18.87,10.23,2210,3523,3.54,2,0,1,0,-1
141,21600001,2592,1610612739,2,2016102505,3752,5,missed,4,1830,1477450000000.0,0,22.83,1.36,201943,4615,2.4,2,0,1,0,-1
142,21600001,203200,1610612752,4,2016102505,5142,18,missed,2,1750,1477440000000.0,4,18.75,4.64,2544,3704,5.15,2,0,1,0,-1
143,21600001,202498,1610612752,1,2016102505,4966,18,missed,1,1740,1477440000000.0,1,22.81,3.76,201567,4391,5.37,2,0,1,0,-1
144,21600001,202732,1610612739,3,2016102505,4935,5,made,4,1670,1477450000000.0,2,4.03,5.4,203124,5083,1.4,2,1,1,2,-1
145,21600001,2747,1610612739,9,2016102505,3835,5,missed,2,1670,1477440000000.0,0,21.63,0.72,201565,4387,3.6,3,0,1,0,-1
146,21600001,201567,1610612739,5,2016102505,4391,5,missed,1,1660,1477440000000.0,0,0.62,1.24,202498,4966,3.69,2,0,1,0,-1
147,21600001,201567,1610612739,6,2016102505,4391,5,missed,1,1640,1477440000000.0,0,4.87,0.0,203124,5083,2.29,2,0,1,0,-1
148,21600001,202681,1610612739,20,2016102505,4840,5,made,3,1570,1477440000000.0,2,9.39,3.12,201943,4615,5.32,2,1,1,2,-1
149,21600001,203124,1610612752,3,2016102505,5083,18,missed,4,1530,1477450000000.0,0,25.3,1.0,2365,3598,9.89,3,0,1,0,-1
150,21600001,201567,1610612739,7,2016102505,4391,5,made,1,1390,1477440000000.0,0,7.55,3.28,202498,4966,0.14,2,1,1,2,-1
151,21600001,204001,1610612752,10,2016102505,5464,18,made,3,1370,1477440000000.0,0,26.59,0.71,101112,3934,6.19,3,1,1,3,-1
152,21600001,201565,1610612752,9,2016102505,4387,18,missed,2,1310,1477440000000.0,11,4.98,9.42,2747,3835,0.16,2,0,1,0,-1
153,21600001,1627851,1610612752,5,2016102505,5694,18,missed,4,1290,1477450000000.0,0,25.73,0.72,2399,3601,6.94,3,0,1,0,-1
154,21600001,2210,1610612739,2,2016102505,3523,5,made,1,1180,1477440000000.0,2,2.9,3.89,202498,4966,25.66,2,1,1,2,-1
155,21600001,1626195,1610612752,3,2016102505,5495,18,missed,4,1140,1477450000000.0,0,2.71,0.64,2592,3752,3.51,2,0,1,0,-1
156,21600001,202681,1610612739,21,2016102505,4840,5,made,3,1140,1477440000000.0,0,5.3,4.43,2546,3706,6.62,2,1,1,2,-1
157,21600001,201584,1610612752,3,2016102505,4484,18,missed,2,1110,1477440000000.0,5,24.06,5.0,202697,4898,9.22,3,0,1,0,-1
158,21600001,201565,1610612752,10,2016102505,4387,18,made,2,1060,1477440000000.0,1,1.46,2.4,2210,3523,2.26,2,1,1,2,-1
159,21600001,2546,1610612752,16,2016102505,3706,18,missed,3,1010,1477440000000.0,11,14.09,9.0,2210,3523,5.48,2,0,1,0,-1
160,21600001,203895,1610612739,3,2016102505,5370,5,missed,4,970,1477450000000.0,3,6.8,3.77,1627758,5704,1.08,2,0,1,0,-1
161,21600001,2544,1610612739,10,2016102505,3704,5,missed,2,770,1477440000000.0,0,22.77,0.44,203200,5142,3.67,3,0,1,0,-1
162,21600001,203124,1610612752,1,2016102505,5083,18,missed,1,740,1477440000000.0,0,25.8,0.96,202684,4884,5.49,3,0,1,0,-1
163,21600001,2399,1610612739,3,2016102505,3601,5,made,4,700,1477450000000.0,3,6.79,2.92,1626195,5495,2.5,2,1,1,2,-1
164,21600001,204001,1610612752,6,2016102505,5464,18,missed,2,680,1477440000000.0,0,26.86,0.88,201567,4391,17.72,3,0,1,0,-1
165,21600001,204001,1610612752,11,2016102505,5464,18,made,3,680,1477440000000.0,1,24.77,1.6,202681,4840,13.71,3,1,1,3,-1
166,21600001,2544,1610612739,11,2016102505,3704,5,missed,2,540,1477440000000.0,11,7.77,10.27,202498,4966,2.34,2,0,1,0,-1
167,21600001,203895,1610612739,4,2016102505,5370,5,missed,4,510,1477450000000.0,8,18.01,7.58,1626195,5495,5.73,2,0,1,0,-1
168,21600001,202681,1610612739,22,2016102505,4840,5,made,3,430,1477440000000.0,6,0.69,6.7,204001,5464,2.72,2,1,1,2,-1
169,21600001,2756,1610612752,1,2016102505,3844,18,missed,4,400,1477450000000.0,0,25.0,0.92,202732,4935,3.83,3,0,1,0,-1
170,21600001,201943,1610612752,2,2016102505,4615,18,missed,1,330,1477440000000.0,9,24.1,7.05,202697,4898,6.08,3,0,1,0,-1
171,21600001,202697,1610612739,3,2016102505,4898,5,made,2,290,1477440000000.0,8,16.2,7.16,201565,4387,5.39,2,1,1,2,-1
172,21600001,2365,1610612739,1,2016102505,3598,5,made,4,210,1477450000000.0,1,16.26,11.06,203124,5083,4.18,2,1,1,2,-1
173,21600001,1627758,1610612752,3,2016102505,5704,18,made,4,140,1477450000000.0,1,26.5,1.79,203895,5370,8.15,3,1,1,3,-1
174,21600001,202498,1610612752,2,2016102505,4966,18,missed,1,110,1477440000000.0,1,11.9,2.09,202697,4898,1.89,2,0,1,0,-1
175,21600001,2399,1610612739,2,2016102505,3601,5,made,3,70,1477440000000.0,0,4.03,0.56,1627851,5694,3.95,2,1,1,2,-1
176,21600001,201567,1610612739,8,2016102505,4391,5,made,1,50,1477440000000.0,0,22.86,0.89,1626195,5495,6.63,3,1,1,3,551768
177,21600001,2546,1610612752,10,2016102505,3706,18,missed,2,50,1477440000000.0,0,24.84,0.89,203895,5370,3.49,3,0,1,0,551768
178,21600001,201943,1610612752,3,2016102505,4615,18,missed,1,20,1477440000000.0,1,39.73,1.39,2544,3704,7.29,3,0,1,0,-1
179,21600001,204001,1610612752,7,2016102505,5464,18,missed,2,20,1477440000000.0,0,11.37,0.53,2210,3523,2.1,2,0,1,0,-1
180,21600001,201943,1610612752,4,2016102505,4615,18,missed,3,10,1477440000000.0,7,26.85,5.3,2399,3601,4.04,3,0,1,0,-1
